ds,yhat,yhat_lower,yhat_upper
2006-01-16,87.8085042137678,78.98033032061642,96.43838785241114
2006-01-23,88.0592349622262,79.52935204530525,96.78427216432819
2006-01-30,87.58582591649188,79.04872823614419,96.30220835668608
2006-02-06,87.47721106184353,78.90727827097034,95.47942219729828
2006-02-13,88.65494513003446,79.49661680650571,97.3162342744687
2006-02-20,90.63457433041361,82.18584583428942,100.0931236974559
2006-02-27,91.92306472531308,83.67932643313655,100.82466034987121
2006-03-06,91.61610691498387,83.21792828790737,100.00173833991433
2006-03-13,90.36107584373576,82.07183373925795,98.25867081497651
2006-03-20,89.62331616260072,81.05533877701419,98.38180870837078
2006-03-27,90.1570058891921,81.77680396933084,98.84620841311813
2006-04-03,91.40102198626307,82.70639870329485,100.27693811833282
2006-04-10,92.32544935492092,83.34287693388609,101.2919699112427
2006-04-18,90.63460571293275,82.5063665065302,99.52757943874221
2006-04-24,92.66658044158633,84.3411468963172,101.21697240201614
2006-05-01,93.06240331233708,84.03958209463497,101.59508910926716
2006-05-08,93.64453919042775,85.31757141730397,101.95060197414388
2006-05-15,93.95549515145095,85.79367175518679,102.47097668899434
2006-05-22,93.89925618517154,85.42544018901725,103.02405478269847
2006-05-29,93.86324290615681,85.42854168516516,102.69057238789544
2006-06-05,94.15387068909217,85.56106417662015,103.116421333415
2006-06-12,94.55760118619295,86.0436778548484,103.43607717563333
2006-06-19,94.632813666587,86.09406419830464,102.91273633304523
2006-06-26,94.33038303453621,85.22959896690588,103.32243526448042
2006-07-03,94.0993316747251,85.98178244347456,102.82161072178462
2006-07-10,94.32660741761148,85.5260856475417,103.44838974247924
2006-07-17,94.84399066743963,86.37685675414298,102.97179365789869
2006-07-24,95.14139150206478,86.89555863025252,103.2519496099908
2006-07-31,94.99860196419269,86.81433343412226,103.1893635935736
2006-08-07,94.71962296040324,85.81742549303723,103.31711118093331
2006-08-14,94.70077978894155,86.13280855596187,103.58459074384616
2006-08-21,94.93320177963841,86.5927525669597,103.7526819781882
2006-08-28,95.0808317229048,86.41824902262249,103.30280341226135
2006-09-04,94.9700211355007,86.708304578252,103.30209039591996
2006-09-11,94.7870273529397,86.44909381915004,103.52639147640134
2006-09-18,94.72921180255302,85.32229732715254,103.00646591271679
2006-09-25,94.65226264511888,86.30368522809721,103.12048488339833
2006-10-02,94.27253658260118,85.95574097886214,103.25054538642888
2006-10-09,93.66942810231988,85.1321154112443,102.72066095685564
2006-10-16,93.32460614982531,84.5669871652304,101.79707362913462
2006-10-23,93.51536445989368,85.42580779324172,102.20781388569134
2006-10-30,93.83360616498246,85.1269945593847,102.3579650546648
2006-11-06,93.58915311391495,85.15688926546525,101.89936228457393
2006-11-13,92.73657344645885,83.24104898976782,100.6240445333238
2006-11-20,92.14100624429409,83.95236055950818,100.38020444184546
2006-11-27,92.66450026549458,83.9382495634414,101.60368220697482
2006-12-04,94.03853330165596,85.08453564026026,103.16010637008955
2006-12-11,94.93255844745671,85.89561242813514,103.42044481120597
2006-12-18,94.3162418325399,85.24489432849033,102.96328048371605
2006-12-25,92.62346662518857,83.85176775591982,101.21636103863324
2007-01-01,91.33287583616357,83.01903249284344,99.83208714309127
2007-01-08,91.38296031333074,83.38706350792455,100.4870017650755
2007-01-15,92.23189054147069,83.49641486239221,100.42136466226805
2007-01-22,92.64299066445852,84.47893038822419,101.13963586705685
2007-01-29,92.24147469947155,84.04009837511241,100.98783536219554
2007-02-05,91.97255714577366,83.40709375393283,100.67495782378163
2007-02-12,92.90984933342389,84.35559557402722,101.32253080457657
2007-02-19,94.84517957777678,85.88677136049009,103.05068018450433
2007-02-26,96.36174359084916,87.67453503812825,105.08655372150268
2007-03-05,96.33689918916495,87.2646737614472,104.64243280201954
2007-03-12,95.14682630290048,87.04244679618935,103.554486469814
2007-03-19,94.22387094259233,85.603043658788,102.98462135410132
2007-03-26,94.53811633919528,85.97110777531137,102.72304580540653
2007-04-02,95.73525163383164,87.12136215848405,104.11618355158309
2007-04-10,94.90603777192334,86.50355902327841,103.22744929280687
2007-04-16,97.13066852998114,87.96248692267955,105.05673207324682
2007-04-23,97.19492526718784,88.37908872224797,105.31945362313391
2007-04-30,97.52454638650424,88.19115860034697,106.40092372033236
2007-05-07,98.10722785069105,89.88091292084503,107.0345411188302
2007-05-14,98.49078619853591,90.25993764698106,107.36040689407965
2007-05-21,98.48061431363645,89.48916715559979,106.12532055908027
2007-05-28,98.40703024570074,90.02863616602231,107.16019594720358
2007-06-04,98.63946309412354,89.87006280126816,107.69020235564643
2007-06-11,99.05753522803106,89.84148360300526,107.81168579954509
2007-06-18,99.21242595489873,90.74503347801905,107.83547365612914
2007-06-25,98.95405185819105,90.60451036003099,107.9218317562116
2007-07-02,98.67065105903525,90.39389642374455,107.37586766645057
2007-07-09,98.81068623484438,89.78216086567744,107.50458149265573
2007-07-16,99.31190639955881,90.82885779192036,108.2634820515049
2007-07-23,99.68038649644205,91.25351119234197,108.49198767485811
2007-07-30,99.60634894271276,90.75190350898473,107.9869341781316
